domain,visits,pageviews,users,pageviews_per_session,avg_session_duration,exits
dk.usembassy.gov,18688,66448,12459,3.555650685,361.5632491,18688
eagnmncom117a.usps.com,18688,29071,10382,1.555597175,3.611194349,17650
eagnmnmepd4a.usps.gov,18688,26994,18688,1.444456336,3.50005351,18688
echo.epa.gov,18688,83060,24918,4.444563356,205.6154752,26994
epss.ahrq.gov,18688,43606,13497,2.333369007,51.05666738,18688
floodsafety.noaa.gov,18688,28033,19727,1.50005351,67.44590111,19727
gsaglobalsupply.gsa.gov,18688,314588,7268,16.83369007,553.1229131,20765
hab.hrsa.gov,18688,58142,15574,3.111194349,240.1162243,37377
healthit.ahrq.gov,18688,24918,17650,1.333369007,96.50203339,18688
healthquality.va.gov,18688,44645,14535,2.388966182,198.39314,18688
longbeach.va.gov,18688,39453,17650,2.111140839,173.9481485,21803
mcbbutler.marines.mil,18688,32186,14535,1.722281678,194.1152611,18688
mcchord.af.mil,18688,28033,14535,1.50005351,29.22287029,19727
mentalhealth.va.gov,18688,35300,21803,1.888912671,85.22404752,19727
mmyers-www-beta.dev.ncei.noaa.gov,18688,205572,1038,11.00021404,966.5761451,19727
nhd.usgs.gov,18688,69562,12459,3.722281678,418.6755672,20765
northerncalifornia.va.gov,18688,38415,14535,2.055597175,85.89073202,16612
pacaf.af.mil,18688,28033,12459,1.50005351,240.0606807,19727
patrick.af.mil,18688,29071,13497,1.555597175,30.22287029,18688
philadelphia.va.gov,18688,38415,14535,2.055597175,109.8912136,19727
pubs.giss.nasa.gov,18688,25956,13497,1.388912671,93.11312072,18688
researchtoreality-dev2.cancer.gov,18688,18688,18688,1,5.111194349,0
rs.usembassy.gov,18688,55027,14535,2.944509846,149.2809824,17650
stewart.army.mil,18688,39453,7268,2.111140839,113.6135488,17650
technology.nasa.gov,18688,22841,16612,1.222228168,152.9477205,17650
telework.gov,18688,68524,16612,3.666738014,301.7841931,18688
tn.usembassy.gov,18688,42568,14535,2.277825342,198.4486836,19727
training.smartpay.gsa.gov,18688,514969,16612,27.55613228,1037.0221,18688
treasuryhunt.gov,18688,51912,18688,2.777825342,117.2247432,18688
www-spof.gsfc.nasa.gov,18688,29071,16612,1.555597175,63.05688142,18688
www2.census.gov,18688,206611,40492,11.05581122,298.8952804,26994
www7.ncdc.noaa.gov,18688,174425,11421,9.333529538,616.7909354,22841
airforce.usajobs.gov,17650,73715,13497,4.176487252,344.8853824,15574
bf.usembassy.gov,17650,67486,10382,3.823569405,371.9444193,17650
bva.va.gov,17650,30109,20765,1.705892351,101.1773371,17650
cleveland.va.gov,17650,24918,14535,1.411784703,31.11790368,17650
denver.va.gov,17650,24918,13497,1.411784703,59.05932011,16612
eagnmnmepd61.usps.gov,17650,23880,17650,1.352974504,2.647082153,17650
eweb.sba.gov,17650,103824,13497,5.882379603,132.8247025,18688
help.waterdata.usgs.gov,17650,42568,15574,2.411784703,131.3541076,16612
it.ojp.gov,17650,35300,14535,2,125.2363739,17650
its.dot.gov,17650,28033,10382,1.588271955,120.0598867,17650
jointbasemdl.af.mil,17650,24918,12459,1.411784703,23.70606232,17650
ladsweb.modaps.eosdis.nasa.gov,17650,32186,9344,1.823569405,87.1184136,17650
lewis-mcchord.army.mil,17650,35300,14535,2,125.1775637,17650
medlinet.amedd.army.mil,17650,19727,5191,1.117677054,63.94175637,17650
nas.nasa.gov,17650,42568,17650,2.411784703,101.9420397,19727
omao.noaa.gov,17650,68524,14535,3.882379603,210.9430028,18688
py.usembassy.gov,17650,71639,11421,4.058866856,399.8270255,17650
robins.af.mil,17650,33224,16612,1.882379603,109.4715581,17650
sas.usace.army.mil,17650,44645,7268,2.529461756,136.06,17650
search.dea.gov,17650,30109,16612,1.705892351,136.4717847,17650
srs.fs.usda.gov,17650,18688,17650,1.058810198,16.94130312,17650
uts.nlm.nih.gov,17650,41530,11421,2.352974504,169.7661756,18688
vaforvets.va.gov,17650,43606,14535,2.470594901,181.8250992,16612
video.nrc.gov,17650,24918,4153,1.411784703,16.70600567,16612
volpe.dot.gov,17650,22841,13497,1.294107649,52.58866856,17650
wdr.doleta.gov,17650,50874,10382,2.882379603,58.41229462,16612
westpalmbeach.va.gov,17650,40492,10382,2.294164306,266.4729178,17650
zw.usembassy.gov,17650,39453,13497,2.23529745,93.11847025,16612
ao.usembassy.gov,16612,28033,7268,1.687515049,151.6866723,15574
be.usembassy.gov,16612,50874,17650,3.062484951,223.4363111,18688
bm.usconsulate.gov,16612,89289,2076,5.374969901,384.0604382,16612
cfo.gov,16612,32186,7268,1.937515049,174.1240669,16612
ci.usembassy.gov,16612,43606,12459,2.624969901,129.4367927,18688
cincinnati.va.gov,16612,25956,13497,1.562484951,110.311883,17650
cm.usembassy.gov,16612,38415,16612,2.312484951,49.37472911,16612
durham.va.gov,16612,23880,16612,1.437515049,17.68739465,16612
eagnmnmepd5f.usps.gov,16612,18688,16612,1.124969901,0.874969901,16612
eagnmnmepd60.usps.gov,16612,17650,16612,1.062484951,0.5,16612
eda.gov,16612,45683,15574,2.75,107.1244281,16612
es-store.usps.com,16612,42568,9344,2.562484951,97.87448832,12459
fedramp.gov,16612,30109,14535,1.812484951,250.9986155,16612
intra.mp.usbr.gov,16612,34262,2076,2.062484951,636.1215386,17650
iowacity.va.gov,16612,43606,9344,2.624969901,221.4363111,16612
j1visawaiverstatus.state.gov,16612,56065,6229,3.374969901,250.8736456,18688
littlerock.va.gov,16612,26994,12459,1.624969901,110.9369131,17650
losangeles.af.mil,16612,34262,17650,2.062484951,20.74987961,17650
minneapolis.va.gov,16612,29071,13497,1.75,56.12466891,15574
nab.usace.army.mil,16612,20765,8306,1.25,69.87460872,17650
npgsweb.ars-grin.gov,16612,35300,12459,2.124969901,63.37466891,16612
nrepp.samhsa.gov,16612,136010,18688,8.187454852,210.7488562,24918
pacificarea.uscg.mil,16612,51912,14535,3.124969901,96.18697327,16612
search.epa.gov,16612,486937,160928,29.31236456,229.873766,44645
search.womenshealth.gov,16612,20765,11421,1.25,116.1868529,15574
solarscience.msfc.nasa.gov,16612,32186,16612,1.937515049,79.56206357,17650
tools.niehs.nih.gov,16612,20765,16612,1.25,10.1249699,16612
unicor.gov,16612,77868,14535,4.687454852,133.8117626,16612
washingtondc.va.gov,16612,28033,16612,1.687515049,218.9987961,17650
6thmcd.marines.mil,15574,30109,4153,1.933286246,117.4641711,15574
barracks.marines.mil,15574,30109,8306,1.933286246,48.73231026,15574
bja.gov,15574,18688,14535,1.199948632,16.19962758,15574
bo.usembassy.gov,15574,46721,9344,2.99993579,171.7963272,16612
columbiasc.va.gov,15574,20765,12459,1.33331193,196.8624631,14535
crpanel.nist.gov,15574,824366,1038,52.93219468,1541.433543,15574
daac.ornl.gov,15574,60218,6229,3.866572493,403.7246693,17650
dlmf.nist.gov,15574,75792,12459,4.866572493,99.93116733,15574
dvbic.dcoe.mil,15574,31147,12459,1.99993579,232.8616926,14535
dw.opm.gov,15574,62295,4153,3.99993579,191.262553,14535
eca.state.gov,15574,37377,18688,2.399961474,21.73288815,18688
econsumer.gov,15574,77868,12459,4.999871581,190.929241,15574
elvprogram.ndc.nasa.gov,15574,62295,2076,3.99993579,247.3280467,25956
ephtracking.cdc.gov,15574,32186,15574,2.066649544,337.2594067,14535
everify.uscis.gov,15574,174425,4153,11.199756,465.5233081,18688
feedthefuture.gov,15574,56065,10382,3.599910107,325.4596764,15574
fnic.nal.usda.gov,15574,42568,14535,2.733273404,185.6627071,15574
foreignassistance.gov,15574,30109,10382,1.933286246,93.66463336,15574
lightningsafety.noaa.gov,15574,96557,15574,6.199884423,95.19795814,18688
lomalinda.va.gov,15574,31147,14535,1.99993579,73.3317709,16612
lt.usembassy.gov,15574,50874,11421,3.266598176,153.7299987,15574
marsoc.marines.mil,15574,22841,14535,1.466611018,105.0644022,15574
mcasiwakuni.marines.mil,15574,17650,13497,1.133299088,1.933286246,15574
mcjrotc.marines.mil,15574,37377,12459,2.399961474,57.46545525,16612
miramar.marines.mil,15574,22841,12459,1.466611018,33.26595608,15574
mountainhome.af.mil,15574,25956,12459,1.66662386,35.66591755,15574
mz.usembassy.gov,15574,42568,10382,2.733273404,183.996019,15574
northtexas.va.gov,15574,28033,17650,1.799987158,306.1267497,15574
offutt.af.mil,15574,18688,9344,1.199948632,8.666495441,15574
ozonewatch.gsfc.nasa.gov,15574,91366,16612,5.866572493,386.2583794,16612
pbm.va.gov,15574,58142,19727,3.733273404,244.5280596,21803
search.ttb.gov,15574,38415,9344,2.466611018,215.6620008,13497
sg.usembassy.gov,15574,55027,15574,3.533260562,289.4604469,13497
stereo.gsfc.nasa.gov,15574,45683,15574,2.933286246,158.9299473,15574
toolkit.climate.gov,15574,35300,11421,2.266598176,189.1959034,17650
vec.gsa.gov,15574,22841,3115,1.466611018,48.86560935,16612
windexchange.energy.gov,15574,47759,8306,3.066585335,126.530628,16612
www2c.cdc.gov,15574,21803,15574,1.399961474,149.0634391,17650
asheville.va.gov,14535,30109,10382,2.071482628,36.71537668,17650
authtest.nih.gov,14535,20765,9344,1.428620571,3.785827313,15574
aviano.af.mil,14535,19727,13497,1.357206742,32.21520468,14535
bulkorder.ftc.gov,14535,49836,13497,3.42868937,219.2920537,10382
clintonwhitehouse4.archives.gov,14535,23880,15574,1.642930857,83.28813209,15574
collegecost.ed.gov,14535,21803,14535,1.5000344,7.357344341,15574
eagnmnmepd4c.usps.gov,14535,20765,14535,1.428620571,3.714413485,14535
eagnmnmepd4d.usps.gov,14535,19727,14535,1.357206742,2.928654971,14535
edgarfiling.sec.gov,14535,168196,11421,11.57179223,1295.10891,14535
ellsworth.af.mil,14535,21803,13497,1.5000344,164.3618851,14535
espanol.mycreditunion.gov,14535,15574,14535,1.071482628,21.85779154,14535
extsharepoint.nsf.gov,14535,113169,4153,7.785964912,839.1671827,14535
frtr.gov,14535,15574,4153,1.071482628,6.285930513,14535
history.amedd.army.mil,14535,29071,14535,2.000068799,22.07210182,14535
innovation.ed.gov,14535,42568,14535,2.928654971,71.93065015,14535
jbcharleston.jb.mil,14535,39453,13497,2.714344685,57.07306502,14535
join.tts.gsa.gov,14535,18688,5191,1.285724114,182.6481596,12459
leadership.opm.gov,14535,21803,11421,1.5000344,202.7201238,15574
ly.usembassy.gov,14535,25956,11421,1.785758514,195.7199862,14535
martinsburg.va.gov,14535,29071,13497,2.000068799,46.07278982,17650
maryland.va.gov,14535,39453,14535,2.714344685,455.9417957,15574
mildenhall.af.mil,14535,41530,13497,2.857241142,275.2937049,14535
minot.af.mil,14535,24918,12459,1.714344685,6.357344341,15574
mk.usembassy.gov,14535,24918,10382,1.714344685,225.1493636,11421
mvk.usace.army.mil,14535,30109,10382,2.071482628,273.8650843,14535
mw.usembassy.gov,14535,32186,11421,2.214379085,114.4318541,12459
my.usps.com,14535,46721,2076,3.214379085,107.003096,36339
nebraska.va.gov,14535,26994,9344,1.857172343,162.2904025,14535
nj.usgs.gov,14535,34262,2076,2.357206742,204.5059512,14535
noaanews.noaa.gov,14535,23880,8306,1.642930857,196.505676,14535
nssc.nasa.gov,14535,61256,10382,4.214379085,332.5095975,11421
onlineforms.edgarfiling.sec.gov,14535,327047,6229,22.50065359,773.1652563,44645
performance.gov,14535,43606,11421,3.000068799,153.647334,14535
phoenix.va.gov,14535,22841,15574,1.571448228,50.14434125,16612
project-open-data.cio.gov,14535,21803,9344,1.5000344,63.71613347,14535
scott.af.mil,14535,65409,11421,4.500103199,36.07244582,15574
soundwaves.usgs.gov,14535,17650,14535,1.214310286,103.8601307,14535
stlouis.va.gov,14535,29071,12459,2.000068799,34.71530788,16612
stratcom.mil,14535,36339,11421,2.500103199,58.57309942,14535
support.nlm.nih.gov,14535,30109,15574,2.071482628,293.0084623,14535
timegov.boulder.nist.gov,14535,14535,12459,1,0,14535
tools3dev.niehs.nih.gov,14535,57103,1038,3.928654971,221.1492948,14535
transition.fec.gov,14535,26994,11421,1.857172343,5.071551428,14535
vetbiz.gov,14535,20765,13497,1.428620571,68.14482284,13497
xk.usembassy.gov,14535,25956,12459,1.785758514,126.0036464,14535
yokota.af.mil,14535,39453,10382,2.714344685,104.4315789,12459
25af.af.mil,13497,21803,10382,1.615396014,24.07720234,13497
433aw.afrc.af.mil,13497,26994,14535,2,1.846188042,15574
aetc.af.mil,13497,17650,12459,1.307698007,104.7706157,12459
api.nasa.gov,13497,37377,9344,2.769282063,260.0034082,13497
baypines.va.gov,13497,33224,13497,2.461584056,212.3104394,13497
beckley.va.gov,13497,13497,4153,1,1.153886049,12459
bep.treas.gov,13497,52950,12459,3.923094021,50.92376084,13497
ccmc.gsfc.nasa.gov,13497,22841,3115,1.692301993,12.00014818,14535
chpl.healthit.gov,13497,16612,10382,1.230792028,12.07705416,13497
clintonlibrary.gov,13497,20765,12459,1.538490035,154.5404905,13497
doctrine.af.mil,13497,18688,8306,1.384603986,192.0025191,13497
eagnmnmepd4b.usps.gov,13497,18688,13497,1.384603986,2.769282063,13497
eclipse.gsfc.nasa.gov,13497,24918,14535,1.846188042,213.0797214,13497
erie.va.gov,13497,33224,8306,2.461584056,112.5398978,12459
esrs.gov,13497,42568,4153,3.153886049,112.0783878,13497
fapiis.gov,13497,35300,6229,2.615396014,55.53915685,13497
fedcenter.gov,13497,14535,8306,1.076905979,54.61606283,13497
hurlburt.af.mil,13497,36339,12459,2.692376084,106.6168037,14535
ipp.gov,13497,38415,9344,2.846188042,219.6951915,13497
lrl.usace.army.mil,13497,24918,9344,1.846188042,105.6937097,13497
marketplace.cms.gov,13497,38415,13497,2.846188042,72.61635919,13497
mcconnell.af.mil,13497,41530,12459,3.07698007,211.0027413,13497
mrmc.amedd.army.mil,13497,41530,10382,3.07698007,309.9270949,14535
news.uscg.mil,13497,15574,13497,1.153886049,55.92383493,13497
obamalibrary.gov,13497,18688,12459,1.384603986,10.23086612,12459
open.nasa.gov,13497,19727,6229,1.461584056,127.232422,12459
orlando.va.gov,13497,40492,16612,3.000074091,160.7713566,17650
prosthetics.va.gov,13497,26994,18688,2,41.92361265,14535
reserve.uscg.mil,13497,20765,11421,1.538490035,240.8492998,13497
sapr.mil,13497,21803,9344,1.615396014,171.0022227,12459
scienceandtechnology.jpl.nasa.gov,13497,19727,13497,1.461584056,18.30792028,13497
seedfund.nsf.gov,13497,53989,12459,4.000074091,63.23160702,10382
smart.gov,13497,22841,10382,1.692301993,66.07779507,13497
surveillance.cancer.gov,13497,25956,10382,1.923094021,112.0783878,13497
toxtutor.nlm.nih.gov,13497,17650,10382,1.307698007,156.0789805,12459
trafficsafetymarketing.gov,13497,19727,10382,1.461584056,85.53960139,13497
veterans.gov,13497,21803,12459,1.615396014,199.1564792,13497
whistleblower.gov,13497,14535,13497,1.076905979,6.07698007,13497
106rqw.ang.af.mil,12459,15574,10382,1.250020066,31.24985954,12459
3rdmardiv.marines.mil,12459,20765,12459,1.666666667,96.49947829,11421
3rdmaw.marines.mil,12459,26994,11421,2.166626535,72.91628542,12459
acc.af.mil,12459,50874,11421,4.083313268,8.999919737,18688
account.uspto.gov,12459,17650,8306,1.416646601,31.49979934,12459
amphib7flt.navy.mil,12459,17650,10382,1.416646601,166.749097,12459
armymedicine.health.mil,12459,16612,7268,1.333333333,126.6659443,12459
arnold.af.mil,12459,20765,12459,1.666666667,9.499959868,12459
astronauts.nasa.gov,12459,42568,20765,3.416646601,122.1659844,12459
ba.usembassy.gov,12459,24918,8306,2,41.91644594,11421
beale.af.mil,12459,33224,13497,2.666666667,61.16630548,13497
community.lincs.ed.gov,12459,21803,10382,1.749979934,110.9993579,13497
csp.navy.mil,12459,21803,12459,1.749979934,104.6661048,11421
designsystem.digital.gov,12459,42568,8306,3.416646601,228.4154427,12459
donotpay.treas.gov,12459,12459,10382,1,4.833293202,12459
eielson.af.mil,12459,20765,12459,1.666666667,84.49955855,12459
fsrs.gov,12459,225299,7268,18.083233,1249.326511,12459
glakesonline.nos.noaa.gov,12459,33224,4153,2.666666667,62.74965888,12459
hallways.cap.gsa.gov,12459,20765,8306,1.666666667,131.4159242,12459
hampton.va.gov,12459,16612,12459,1.333333333,20.83321294,13497
hazmap.nlm.nih.gov,12459,20765,14535,1.666666667,140.4992375,14535
hero.epa.gov,12459,32186,15574,2.583353399,8.083313268,14535
householdproducts.nlm.nih.gov,12459,33224,13497,2.666666667,36.16646601,14535
interact.gsa.gov,12459,16612,10382,1.333333333,107.6661048,13497
miami.va.gov,12459,17650,7268,1.416646601,164.4157637,12459
neworleans.va.gov,12459,18688,8306,1.499959868,128.332611,12459
nhc.fns.usda.gov,12459,13497,10382,1.083313268,19.083233,12459
onrr.gov,12459,26994,8306,2.166626535,276.3318083,12459
or.water.usgs.gov,12459,22841,8306,1.833293202,30.91652621,12459
osi.af.mil,12459,26994,8306,2.166626535,43.66642588,13497
pcmh.ahrq.gov,12459,18688,12459,1.499959868,86.99951842,12459
peterson.af.mil,12459,12459,6229,1,0,12459
programregistration.usps.com,12459,67486,8306,5.416646601,134.582631,12459
salisbury.va.gov,12459,29071,14535,2.333333333,36.16646601,14535
saltlakecity.va.gov,12459,18688,10382,1.499959868,343.1647805,9344
spaceflight.nasa.gov,12459,29071,14535,2.333333333,333.248174,12459
studyguides.af.mil,12459,24918,6229,2,602.9967092,13497
swfsc.noaa.gov,12459,14535,13497,1.166626535,37.58311261,12459
thinkculturalhealth.hhs.gov,12459,36339,10382,2.916686732,182.9156433,12459
ti.arc.nasa.gov,12459,33224,10382,2.666666667,341.248174,11421
tyndall.af.mil,12459,32186,10382,2.583353399,72.08291195,11421
tz.usembassy.gov,12459,33224,8306,2.666666667,413.581106,11421
usds.gov,12459,19727,10382,1.583353399,251.4152821,12459
vance.af.mil,12459,15574,12459,1.250020066,10.2499398,12459
vsac.nlm.nih.gov,12459,10382,3115,0.833293202,20.99991974,10382
wpc.ncep.noaa.gov,12459,17650,3115,1.416646601,156.7491773,12459
www-istp.gsfc.nasa.gov,12459,13497,11421,1.083313268,0.416646601,12459
afsoc.af.mil,11421,26994,13497,2.363540846,59.9983364,14535
afspc.af.mil,11421,28033,13497,2.454513615,51.45311269,13497
asd.gsfc.nasa.gov,11421,14535,9344,1.272655634,92.27020401,11421
basictraining.af.mil,11421,29071,9344,2.545398827,177.2678399,11421
cascom.army.mil,11421,52950,6229,4.63619648,526.8037825,11421
cdaweb.sci.gsfc.nasa.gov,11421,41530,1038,3.636284038,534.8944926,11421
cmls.gsa.gov,11421,15574,5191,1.363628404,331.8091235,8306
dashboard.healthit.gov,11421,33224,9344,2.909027231,103.542597,11421
dawn.jpl.nasa.gov,11421,36339,8306,3.181770423,45.63514578,11421
dyess.af.mil,11421,31147,10382,2.72716925,61.45285001,11421
eisenhower.archives.gov,11421,17650,11421,1.545398827,69.63444532,11421
energy.usgs.gov,11421,16612,8306,1.454513615,112.4514491,9344
eyes.jpl.nasa.gov,11421,39453,31147,3.454426057,452.0785395,20765
farmers.gov,11421,40492,9344,3.545398827,141.4506611,11421
fmc.gov,11421,22841,9344,1.999912442,199.449085,11421
gy.usembassy.gov,11421,19727,8306,1.727256808,133.0872953,11421
hines.va.gov,11421,20765,10382,1.818142019,44.726031,11421
incirlik.af.mil,11421,20765,10382,1.818142019,265.0837055,11421
lv.usembassy.gov,11421,33224,7268,2.909027231,141.9961474,9344
march.afrc.af.mil,11421,20765,10382,1.818142019,30.1809824,11421
meetings.nsf.gov,11421,32186,6229,2.818142019,234.7208651,11421
mvr.usace.army.mil,11421,23880,9344,2.090885211,55.27125471,11421
na.usembassy.gov,11421,22841,11421,1.999912442,224.0847562,11421
neo.sci.gsfc.nasa.gov,11421,41530,9344,3.636284038,486.895806,11421
newjersey.va.gov,11421,34262,12459,2.999912442,254.3567113,13497
